date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,lineopen,linemoore,linepower,linegreen,lineray1,linefox,linedunk,linedok
2/13/2008,LA Clippers,89,Washington,91,3,0.36,-0.95,-0.07,-1.86,3.5,0.4,2.8,-1,-4.99,2,0.42,0.04
2/13/2008,Milwaukee,107,New orleans,111,-6.5,-6.16,-7.31,-6.22,-8.59,-5,-7.76,-5.7,-5.2,-1.72,-13,-7.64,-3.02
2/13/2008,Minnesota,92,LA Lakers,117,-9,-7.7,-10.31,-10.73,-10.05,-8.5,-7.28,-5.8,-7.1,-10.15,-7,-6.18,-10.35
2/13/2008,Orlando,109,Denver,98,6,3.05,3.6,2.86,4.33,5,2.69,4.5,2.2,2.6,2,2.64,6.51
2/13/2008,Philadelphia,102,Memphis,88,9.5,7.37,5.92,6.49,5.49,10,7.01,9.2,4.1,4.31,10,13.24,8.51
2/13/2008,Seattle,93,Utah,112,-6,-7.25,-8.48,-7.98,-9.05,-7,-7.75,-5.1,-6.4,-5.77,-10,-9.48,-7.35
2/13/2008,Toronto,109,New Jersey,91,9.5,9.95,9,6.76,11.7,9,10.92,10.5,7,12.64,12,13.59,11.01
2/14/2008,Chicago,99,Miami,92,1.5,8.03,7.7,9.66,6.34,4,7.5,11.7,5.7,6.02,11,6.17,8.41
2/14/2008,Phoenix,109,Dallas,97,8,4,2.98,2.89,3.08,6.5,3.13,5.3,2.3,3.25,4,6.34,6.36
2/19/2008,Cleveland,85,Houston,93,1,0.6,0.66,1.48,-0.11,-1,-1.61,3.2,-0.2,-1.78,-1,-1.62,1.82
2/19/2008,Denver,124,Boston,118,1,-1.84,-3.31,-2.72,-3.87,-3,-1.3,-0.2,-2.7,-8.86,-3,-2.19,-2.66
2/19/2008,Detroit,85,Orlando,103,6.5,8.14,6.64,6.6,6.71,7,6.91,9,4.6,13.63,6,10.03,8.17
2/19/2008,LA Lakers,122,Atlanta,93,11,10.38,10.93,10.54,11.39,11.5,9.45,13.5,7.9,7.05,12,15.48,10.05
2/19/2008,Minnesota,104,Philadelphia,88,-3,-2.4,-3.02,-3.23,-2.89,-2.5,-2.74,0.4,-2,-4.32,-5,-0.2,-2.77
2/19/2008,Portland,94,Sacramento,105,4.5,4.12,5.25,5.75,4.81,3.5,4.31,5.9,3.4,7.28,3,0.86,3.92
2/19/2008,San Antonio,85,Charlotte,65,11,13.42,12.75,12.12,13.44,11.5,11.33,15.6,9.1,13.49,15,16.97,10.83
2/19/2008,Seattle,108,Memphis,101,5.5,2.57,1.3,2.18,0.56,5,2.03,4.9,0.5,1.64,4,2.63,1.44
2/19/2008,Utah,119,Golden State,109,6.5,6.44,5.58,4.14,7.06,6.5,7.17,7.8,4.1,2.73,10,8.64,7.91
2/19/2008,Washington,100,New York,113,6.5,7.61,8.05,8.07,8.06,5,6.92,8.2,5.8,12.27,5,9.28,9.04
2/21/2008,Golden State,.,Boston,-3,-3,-1.05,-2.53,-1.38,-3.65,-1,-1.77,0.5,-2.1,-8.5,0.01,.,.
2/21/2008,Houston,112,Miami,100,10,13.81,15.24,17.22,13.99,11.5,14.53,16,10.5,10.07,18,19.81,11.85
2/21/2008,Indiana,.,Cleveland,-2,-2,-0.15,-0.67,-1.64,0.25,-2.5,1.2,0.8,0,7.57,-1,.,.
2/21/2008,LA Clippers,.,Memphis,7,7,5.36,4.22,5.34,3.27,7.5,5.64,7.7,2.8,1.89,8,.,.
2/21/2008,Milwaukee,.,Detroit,-6.5,-6.5,-7.84,-7.55,-6.4,-8.87,-5.5,-7.16,-4.7,-5.4,-14.91,-6,.,.
2/21/2008,Minnesota,99,San Antonio,100,-7.5,-7.53,-9.34,-9.78,-9,-9,-6.56,-5.4,-6.2,-9.88,-5,-2.36,-8.01
2/21/2008,New Jersey,.,Chicago,-3.5,-3.5,1.89,3.12,4.18,1.68,-1.5,1.45,3.4,1.3,1.3,3,.,.
2/21/2008,New orleans,.,Dallas,3,3,4.11,4.6,4.39,4.81,2,5.33,6.4,3,3.44,8,.,.
2/21/2008,Philadelphia,.,New York,6.5,6.5,7.09,6.58,6.4,6.76,6.5,7.25,7.9,4.8,10.27,10,.,.
2/21/2008,Phoenix,.,LA Lakers,3,3,2.49,1.61,2.08,1.07,4,1.46,2,0.8,2.83,-1,.,.
2/21/2008,Portland,92,Seattle,88,7,7.72,10.24,11.16,9.36,6,7.56,9.5,6.9,12.51,6,5.36,7.29
2/21/2008,Sacramento,.,Atlanta,6,6,4.66,4.72,5.1,4.33,5,3.91,7.7,3.2,1.51,6,.,.
2/21/2008,Toronto,.,Orlando,4.5,4.5,3.8,2.18,1.45,3.02,5,4.07,5.9,1.9,2.87,7,.,.
2/24/2008,Cleveland,109,Memphis,89,11.5,8.89,10.09,11.93,8.45,11.5,7.8,11.9,6,3.71,10,9.78,4.96
2/24/2008,Houston,110,Chicago,97,9.5,8.91,10.59,10.51,10.7,9,10.17,10.2,6.9,6.62,11,13.05,8.66
2/24/2008,Minnesota,83,Dallas,99,-8,-6.63,-8.66,-9.55,-7.93,-6.5,-5.79,-3.9,-5.4,-7.95,-4,-5.4,-6.64
2/24/2008,Orlando,112,Sacramento,93,7.5,6.65,7.76,6.92,8.64,6.5,7.36,7.9,5.1,3.82,7,8.03,6.04
2/24/2008,Phoenix,86,Detroit,116,2.5,1.75,1.83,2.35,1.26,1.5,1.53,4.4,1.6,-3.08,5,0.63,1.57
2/24/2008,Portland,102,Boston,112,-5.5,-4.38,-4.58,-3.25,-5.97,-5.5,-4.25,-3.2,-3.9,-6.79,-5,-7.88,-5.97
2/24/2008,Seattle,91,LA Lakers,111,-10.5,-7,-9.53,-9.03,-10.12,-9,-8.22,-7.2,-7.2,-7.77,-10,-6.86,-5.94
2/24/2008,Toronto,115,New York,92,11.5,10.41,10.63,9.92,11.46,11.5,10.53,11.5,7.5,11.5,13,10.72,10.55
2/25/2008,Dallas,102,Chicago,94,9.5,8.69,11.32,11.1,11.56,9,9.82,10,7.4,8.09,8,6.97,10.28
2/25/2008,Denver,93,Detroit,98,1,-2,-1.52,-0.61,-2.47,1.5,-1.88,0.8,-1.3,-6.24,-3,-5.21,0.78
2/25/2008,Indiana,98,Toronto,102,-2.5,-2.09,-2.01,-1.05,-3.09,-3,-3.66,-1.6,-2,3.72,-9,-1.32,0.55
2/25/2008,LA Clippers,76,Boston,104,-9,-5.85,-9.21,-8.61,-9.86,-8.5,-5.44,-4.6,-6.6,-16.05,-3,-3.7,-6.92
2/25/2008,New orleans,92,Washington,95,10.5,7.89,9.18,9.72,8.65,10,8.58,10.2,5.5,5.07,9,8.5,7.8
2/25/2008,San Antonio,89,Atlanta,74,12,10.1,10.5,10.48,10.52,12,9.07,12.1,7,6.53,8,11.22,8.88
2/26/2008,Golden State,105,Seattle,99,14.5,10.39,11.87,12.62,11.18,12.5,9.36,11.7,8.1,10.8,10,13.3,9.14
2/26/2008,Houston,94,Washington,69,10.5,8.09,7.66,8.44,6.89,12,7.97,10.2,5,3.16,11,10.8,8.4
2/26/2008,LA Lakers,96,Portland,83,15.5,10.44,9.9,8.44,11.45,16,10.95,14.2,7.6,4.26,16,17.37,9.1
2/26/2008,Memphis,113,Phoenix,127,-12,-6.57,-7.57,-8.46,-6.81,-9.5,-7.11,-4.3,-5.2,-6.24,-8,-5.59,-5.79
2/26/2008,Miami,107,Sacramento,86,-1.5,-3,-4.24,-7.02,-2.37,-2,-3.06,-2,-3.3,-2.45,-7,-5.23,-3.47
2/26/2008,Milwaukee,105,Cleveland,102,-3,-2.55,-2.3,-2.3,-2.53,-2.5,-1.3,-1.3,-1.4,-0.3,-4,-1.93,-1.69
2/26/2008,Minnesota,111,Utah,100,-7,-8.04,-9.21,-9.49,-9.13,-7.5,-7.56,-4.8,-6.2,-7.16,-10,-9.17,-8.66
2/26/2008,New Jersey,92,Orlando,102,-5,-2.95,-4.39,-2.82,-6.28,-4,-5.26,-0.7,-3.6,-1.52,-5,-4.86,-3.33
2/27/2008,Atlanta,123,Sacramento,117,5.5,2.9,2.36,1.83,2.92,3.5,3.12,4.5,1.8,4.49,4,1.66,4.21
2/27/2008,Boston,92,Cleveland,87,10.5,9.6,10.57,9.38,11.79,7.5,10.02,11.7,8.1,20.23,11,6.38,13.71
2/27/2008,Indiana,107,Chicago,113,1.5,2.24,3.88,3.48,4.28,2,3.33,2.6,2.3,6.41,0.01,2.87,4.32
2/27/2008,LA Clippers,80,Portland,82,2,1.28,-1.17,-1.68,-0.68,3.5,1.65,3.4,-0.4,-6.26,3,5.62,1.26
2/27/2008,New York,113,Charlotte,89,7.5,4.32,3.41,2.81,4.01,6,3.6,7,2.5,0.66,8,7.64,2.86
2/27/2008,New orleans,120,Phoenix,103,3,2.91,3.14,2.93,3.36,3.5,3.4,4.9,1.6,1.16,3,5.13,6.47
2/27/2008,Philadelphia,101,Orlando,89,-1.5,-0.3,-2.79,-3,-2.61,-2,-1.2,0.8,-1.7,1.64,-1,3.74,0.13
2/27/2008,Seattle,96,Denver,138,-8.5,-3.73,-5.28,-5.77,-4.81,-8.5,-4.05,-1.3,-3.5,-4.44,-2,-3.54,-5.61
2/27/2008,Toronto,107,Minnesota,85,11.5,12.48,13.14,12.9,13.58,12.5,11.73,13.1,8.8,11.55,14,13.61,14.28
2/27/2008,Utah,103,Detroit,95,1,0.09,0.5,0.3,0.72,1.5,0.97,2.7,0.6,-6.15,2,-0.01,-0.72
2/28/2008,LA Lakers,106,Miami,88,13.5,15.03,18.25,19.7,17.67,14,16.81,19,13.1,13.99,22,11.91,15.11
2/28/2008,New Jersey,120,Milwaukee,106,3.5,4.47,3.46,3.74,3.05,3,2.6,7.1,2.2,5.76,6,1.82,3.02
2/28/2008,San Antonio,97,Dallas,94,5,4.43,3.89,3.71,4.06,5,3.65,6.2,2.8,4.93,5,2.81,4.8
2/29/2008,Atlanta,99,New York,93,7,5.84,6.15,6.52,5.79,6.5,5.11,6.3,4.2,12.3,5,6.06,6.18
2/29/2008,Boston,108,Charlotte,100,17.5,15.9,17.33,16.71,18.01,16.5,15.09,18.4,12.4,22.54,21,15.65,15.11
2/29/2008,Chicago,91,Washington,97,6,3.12,0.7,1.39,0,5,1.09,5.6,0.5,-0.46,4,7.46,0.91
2/29/2008,Cleveland,92,Minnesota,84,10,9.61,11.74,13.06,10.53,11.5,7.75,10.8,6.8,7.7,7,9.06,7.22
2/29/2008,Dallas,115,Sacramento,106,9,8.83,9.42,8.97,9.9,9.5,9.17,10.7,6.5,6.09,9,10.94,5.7
2/29/2008,Denver,110,LA Clippers,104,14.5,9.51,10.23,10.28,10.21,13.5,8.32,10.7,6.7,10.19,9,14.98,8.94
2/29/2008,Golden State,119,Philadelphia,97,5,5.49,7.08,8.41,5.82,6,4.2,6.9,4.5,6.11,3,2.08,5.7
2/29/2008,Houston,116,Memphis,95,13,12.96,13.74,14.78,12.86,13,14.19,16.4,9.4,8.49,19,12.57,10.37
2/29/2008,New orleans,110,Utah,98,5,3.39,3.78,4.12,3.39,3.5,3.2,4.7,1.9,4.23,1,7.67,4.75
2/29/2008,Portland,119,LA Lakers,111,-7,-3.83,-3.51,-2.08,-5.03,-8.5,-5.37,-3.9,-3.5,1.74,-10,-10.94,-0.21
2/29/2008,Seattle,93,Miami,103,-1.5,3.97,4.7,6.63,3.56,1,4.49,5.3,3.2,3.22,4,3.56,5.36
2/29/2008,Toronto,111,Indiana,122,10.5,9.8,9.19,8.42,10.09,10,10.15,12.4,6.7,2.28,16,13.28,9.28
3/1/2008,LA Clippers,73,Detroit,103,-9,-7.23,-8.28,-7.73,-8.87,-8,-6.48,-4.3,-5.5,-13.43,-6,-7.26,-9.08
3/1/2008,Memphis,92,Utah,113,-9.5,-6.75,-7.39,-7.66,-7.29,-9.5,-7.98,-5.1,-5.3,-3.17,-10,-11.35,-3.25
3/1/2008,Milwaukee,94,San Antonio,96,-6.5,-6.76,-6.16,-5.31,-7.24,-6,-6.43,-5.5,-4.8,-8.48,-9,-4.22,-5.05
3/1/2008,Orlando,118,New York,92,11.5,10.88,12.14,12.19,12.14,11.5,10.27,11.3,8.1,11.63,11,14.57,11.44
3/1/2008,Phoenix,114,Philadelphia,119,9.5,8.73,9.81,10.18,9.44,9.5,7.43,8.9,6.5,8.91,4,10.3,9.87
3/2/2008,Boston,98,Atlanta,88,10.5,11.96,13.61,13.31,13.91,11,11.11,14,9.5,15.58,11,13.66,12.56
3/2/2008,Charlotte,110,Toronto,98,.,-5.53,-4.73,-3.45,-6.15,.,-6.28,-3.5,-3.9,-3.16,-13,-10.18,-3.23
3/2/2008,Cleveland,95,Chicago,86,6,5.25,7.74,8.33,7.18,6,5.59,7,4.4,1.84,5,4.63,4.39
3/2/2008,Golden State,110,Portland,104,5.5,5.77,5.35,5.15,5.58,5.5,5.76,7.5,4,1.29,8,5.18,6.15
3/2/2008,Houston,103,Denver,89,4,5.44,5.42,5.15,5.67,4.5,6.07,8,3.9,2.41,7,6.27,6.42
3/2/2008,Indiana,128,Milwaukee,106,5.5,5.56,4.71,3.65,5.92,5,5.24,7.5,3.6,10.87,6,2.88,6.61
3/2/2008,LA Lakers,108,Dallas,104,5.5,5.1,5.19,4.49,5.98,6,5.38,7.7,4.1,5.45,8,7.65,6.63
3/2/2008,Minnesota,108,Seattle,111,5.5,3.19,3.05,2.49,3.52,5.5,3.8,7.3,2.7,0.37,7,4.31,2.13
3/2/2008,New Jersey,83,San Antonio,93,-5.5,-4.86,-5.64,-4.7,-6.88,-5,-5.82,-2.9,-4.4,-5.72,-3,-7.78,-2.28
3/2/2008,Sacramento,120,Miami,109,.,7.8,9.48,11.7,7.88,.,7.52,9.2,6.4,8.45,8,10.57,8.17
3/2/2008,Washington,101,New orleans,84,-6,-1.34,-2.38,-2.6,-2.18,-5.5,-3.28,0.9,-1.1,0.93,-3,-2.07,-1.13
3/3/2008,LA Clippers,80,Philadelphia,106,-3,-0.31,-0.08,0.41,-0.58,-2,-0.27,1.2,-0.4,-1.44,-3,-4.66,-0.25
3/3/2008,New York,88,New orleans,100,-6.5,-4.93,-6.78,-6.81,-6.75,-6.5,-6.59,-1.9,-4.4,-8.34,-4,-7.37,-2.83
3/3/2008,Utah,116,Dallas,110,6,4.21,3.4,2.79,4.08,6.5,4.04,4.6,2.5,2.21,5,8.3,7
3/4/2008,Atlanta,118,Golden State,135,2,-0.73,-1.1,-1.87,-0.4,-1.5,-0.54,1.4,-0.7,1.92,-3,0.66,-0.27
3/4/2008,Chicago,112,Memphis,97,10.5,7.88,6.31,7.17,5.53,11,6.51,10.8,4.5,4.87,10,9.92,6.27
3/4/2008,Detroit,100,Seattle,97,15.5,15.85,17.31,16.82,17.88,14,15.95,17.9,11.9,19.68,19,12.73,14.53
3/4/2008,Minnesota,89,Charlotte,109,5.5,2.41,0.95,-0.15,1.93,5,2.53,4.8,1.3,0.61,5,7.33,0.57
3/4/2008,Orlando,102,Toronto,87,9.5,4.71,5.06,5.75,4.28,8.5,3.48,6.5,3.1,3.13,4,9.72,5.3
3/4/2008,Portland,92,Phoenix,97,-2,-1.03,-0.84,0.11,-1.77,-2.5,-1.78,2,-1,1.91,2,-4.89,-0.08
3/4/2008,Sacramento,105,LA Lakers,117,-5,-3.62,-4.8,-3.88,-5.8,-6,-5.62,-3.3,-3.9,-2.54,-8,-2.33,-2.82
3/4/2008,San Antonio,81,New Jersey,70,11,11.87,12.42,11.53,13.6,11.5,11.93,13.3,9,11.72,11,15.14,10.36
3/5/2008,Boston,90,Detroit,78,4,3.17,4.53,4.83,4.17,4.5,2.79,5.9,3.5,5.62,2,1.08,8.71
3/5/2008,Charlotte,118,Golden State,109,-5,-4.41,-4.31,-4.79,-3.93,-3,-3.61,-1.6,-3.1,-5.04,-8,-9.08,-1.33
3/5/2008,Denver,126,Phoenix,113,7,2.34,0.83,1.19,0.49,5.5,1.45,4.3,0.4,-0.16,4,6.91,4.92
3/5/2008,Houston,117,Indiana,99,10,9.5,10.31,10.59,10.02,10.5,10.57,12.5,7.1,3.21,13,7.69,8.75
3/5/2008,LA Clippers,116,Sacramento,109,-3,0.23,-0.24,-0.42,-0.06,-2.5,1.23,1.6,-0.2,-1.98,-1,-4.41,1.7
3/5/2008,Memphis,100,New Jersey,93,-3,-0.41,0.34,-1.42,2.27,-3,0.48,0.8,0.7,2.83,-4,-5.62,2.86
3/5/2008,Miami,83,Toronto,108,2.5,-3.95,-6.58,-7.24,-6.59,2.5,-6.97,-2.4,-4.8,-3.14,-8,0.73,-3.13
3/5/2008,Milwaukee,118,Seattle,106,9.5,4.05,5.64,6.72,4.38,9,3.65,5.5,3.6,1.77,3,7.64,4.48
3/5/2008,New York,105,Cleveland,119,-4,-2.47,-3.12,-4.11,-2.18,-4,-1.53,0,-1.6,-1.65,-2,-2.61,-2.74
3/5/2008,New orleans,116,Atlanta,101,9.5,9.02,10.49,10.16,10.84,9,10.25,11.3,6.9,5.04,9,7.88,10.44
3/5/2008,Utah,105,Minnesota,76,15,14.71,15.78,16.02,15.75,14,14.06,15.1,10.6,13.16,16,16.49,15.61
3/5/2008,Washington,92,Orlando,122,-1,-0.66,-0.91,-0.91,-0.94,-2,-1.37,1.3,-0.5,3.64,-3,-6.03,0.99
3/6/2008,Chicago,107,Cleveland,96,4,0.67,-1.3,-1.95,-0.69,3.5,0.07,2.4,-0.3,4.16,0.01,0.63,0.51
3/6/2008,Dallas,98,Houston,113,1,2.8,3.06,3,3.13,1.5,0.68,4,2,4.47,-2,2.08,5.37
3/6/2008,San Antonio,108,Indiana,97,13,11.22,11.38,11.93,10.87,13.5,9.76,12.6,7.7,6.61,10,14.28,11.17
3/7/2008,Boston,116,Chicago,93,11.5,12.01,14.84,14.62,15.06,11,12.24,13,10.2,19.07,12,13.73,15.4
3/7/2008,Charlotte,108,Atlanta,93,-1,0.85,0.97,1.18,0.73,1.5,1.38,4.4,0.6,-3.96,1,-1.84,1.04
3/7/2008,Denver,109,San Antonio,96,2,0.59,0.17,0.15,0.17,1.5,0.68,1.8,0,0.19,1,2.87,2.17
3/7/2008,LA Lakers,119,LA Clippers,82,15,13.37,15.04,14.31,15.85,15,13.36,17,10.8,13.52,17,18.2,12.47
3/7/2008,Miami,99,Golden State,134,-5,-5.37,-7.11,-9.55,-5.31,-5.5,-6.27,-3.4,-5,-5.02,-10,-4.16,-5.9
3/7/2008,Milwaukee,101,Portland,103,1.5,-1.05,-0.94,-0.9,-1.13,2.5,-0.53,0.7,-0.8,-7.74,-1,-0.13,-0.13
3/7/2008,New York,97,Detroit,101,-11,-8.93,-9.04,-8.86,-9.25,-9.5,-8.3,-5.3,-6.2,-16.26,-10,-9.89,-8.38
3/7/2008,New orleans,107,New Jersey,96,10,10.71,12.37,11.07,13.9,10,13.07,11.7,8.6,10.23,10,15.94,10.3
3/7/2008,Philadelphia,117,Seattle,83,11,9.39,9,8.85,9.14,10.5,9.31,12,6.5,7.69,14,14.78,9.09
3/7/2008,Phoenix,118,Utah,126,5.5,2.21,2.75,3.44,1.99,3.5,0.58,3.1,1.6,6.07,-3,0.97,2.62
3/7/2008,Sacramento,103,Minnesota,111,.,9.03,9.5,10.61,8.51,.,6.88,9.7,5.9,10.86,8,13.85,8.61
3/7/2008,Toronto,106,Washington,110,6.5,5.9,5.86,5.13,6.7,5,7.02,8.4,4,2.23,9,2.5,7.06
3/8/2008,Atlanta,97,Miami,94,9,8.1,9.04,10.79,7.87,7,8.22,8.9,6.2,9.94,10,12.14,9.41
3/8/2008,Cleveland,103,Indiana,95,8,6.33,7.08,8.03,6.16,7.5,4.99,8.7,4.3,-1.57,4,10.49,3.86
3/8/2008,Dallas,111,New Jersey,91,14,10.38,11.39,10.35,12.63,12,11.16,11.5,8.3,9.79,9,12.37,10.88
3/8/2008,Houston,106,New orleans,96,6.5,5.63,3.14,3.31,2.98,7.5,4.04,7.6,2.6,1.09,9,13.02,6.44
3/8/2008,LA Clippers,96,Minnesota,99,4.5,5.37,5.85,6.81,4.93,5.5,4.77,5.1,3.4,5.88,3,3.72,5.96
3/8/2008,Memphis,89,Boston,119,-10.5,-10.39,-11.77,-12.21,-11.4,-11,-10.93,-9.3,-8.5,-14.94,-14,-15.41,-8.22
3/8/2008,New York,114,Portland,120,-2.5,-1.34,-2.32,-3.61,-1.07,-3,-0.52,1.5,-1.4,-9.09,-2,-0.18,-0.66
3/8/2008,Orlando,95,Golden State,104,6,4.7,5.11,4.04,6.17,7.5,5.44,6.7,3.5,1.25,5,6.37,7.8
3/8/2008,Utah,132,Denver,105,5.5,5.43,5.86,4.88,6.88,5.5,5.88,7.5,4.2,3.09,5,3.81,8.77
3/8/2008,Washington,97,Charlotte,100,5.5,6.99,7.74,7.07,8.42,7.5,6.03,7.7,5.3,9.93,6,6.45,8.5
3/9/2008,Detroit,116,Chicago,109,9,11.62,13.32,12.87,13.81,8.5,11.96,12,8.8,16.45,12,11.69,11.88
3/9/2008,LA Lakers,113,Sacramento,114,14,12.45,12.41,11.56,13.35,14,12.99,15.2,9.1,8.54,18,20.88,10.89
3/9/2008,Milwaukee,97,Philadelphia,119,.,-1.58,-0.06,1.16,-1.4,.,-2.5,-1.8,-0.7,-2.92,-8,0.09,0.02
3/9/2008,Phoenix,94,San Antonio,87,-1.5,0.88,2.04,1.67,2.37,-1.5,1.66,1.8,1.4,3.35,-1,-4.3,1.84
3/9/2008,Toronto,114,Seattle,106,12.5,11.8,12.36,11.34,13.5,11,12.64,13.6,8.8,8.92,16,14.98,11.59
3/10/2008,Cleveland,88,Portland,80,5,4.46,4.1,3.88,4.33,6,4.08,6.9,2.5,-4.44,4,8.37,2.09
3/10/2008,Dallas,108,New York,79,13.5,12.31,13.14,13.46,12.86,13,11.59,13.5,9,13.9,13,13.41,10.61
3/10/2008,Houston,91,New Jersey,73,11,12.24,12.42,11.47,13.59,13,14.82,14.6,9.3,8.32,17,17.27,10.54
3/10/2008,Miami,98,LA Clippers,99,-2,1.72,0.45,-1.66,1.91,3,-0.56,3.9,0.1,2.53,1,6.28,0.53
3/10/2008,Orlando,123,Atlanta,112,10,9.41,10,9.28,10.76,9.5,9.86,12.1,6.9,2.33,15,11.62,8.06
3/10/2008,Philadelphia,86,Boston,100,-6,-4.04,-6.35,-6.64,-6.1,-6,-3.48,-1.1,-4.4,-11.61,0.01,-2.28,-8.15
3/10/2008,San Antonio,107,Denver,103,7,6.23,5.98,5.83,6.13,7,4.73,8,4.1,5.81,4,9.22,5.33
3/11/2008,Chicago,108,Utah,96,-3.5,-3.36,-5.2,-4.47,-6.03,-3,-6.06,-1.4,-3.7,-1.3,-8,-0.85,-5.59
3/11/2008,Indiana,114,Seattle,107,9,6.93,7.55,7.55,7.57,9,7.15,9.4,5.4,9.64,10,5.42,7.02
3/11/2008,LA Lakers,117,Toronto,108,12.5,7.85,7.91,8.35,7.49,12,6.71,10.1,5.7,7.85,9,14.16,9.12
3/11/2008,Minnesota,96,Portland,103,-1.5,-3.03,-4.32,-5.69,-3.01,-2,-1.6,0.4,-2.2,-9.14,-3,-4.08,-1.68
3/11/2008,Phoenix,132,Memphis,111,14,13.39,14.07,14.58,13.6,14.5,13.4,14.2,9.6,12.24,14,17.39,10.69
3/11/2008,Washington,105,Milwaukee,97,6.5,7.77,7.54,6.39,8.82,6.5,7.53,10,5.7,10.92,8,7.3,7.21
3/12/2008,Atlanta,75,Houston,83,-4.5,-4.71,-4.61,-4.44,-4.78,-5,-6.54,-4.7,-3.6,2.87,-11,-6.38,-2.92
3/12/2008,Boston,111,Seattle,82,18.5,17.09,19.38,19.45,19.33,17.5,17.62,19.9,13.8,22.3,22,15.9,18.39
3/12/2008,Dallas,118,Charlotte,93,10.5,11.46,11.93,11.37,12.53,11.5,10.59,11.7,8.1,11.56,10,16.18,9.6
3/12/2008,Denver,108,Memphis,86,16,12.01,12.34,13.1,11.62,15.5,12.74,14.5,8.4,9.08,16,12.35,11.24
3/12/2008,Detroit,82,Philadelphia,83,7.5,9.77,11.07,11.33,10.82,9,8.16,9.2,7.1,14.99,4,9.74,9.77
3/12/2008,Golden State,117,Toronto,106,10,5.64,4.32,6.05,2.54,9.5,2.73,7.1,2.7,4.88,8,11.42,6.92
3/12/2008,Miami,88,New York,91,-3,1.61,0.69,-0.96,1.61,-1.5,0.36,3.1,0.4,5.36,1,-2.28,1.11
3/12/2008,Milwaukee,110,Utah,114,-8,-6.38,-6.44,-5.07,-8.02,-7.5,-8.11,-5.6,-5.1,-5.76,-10,-6.35,-2.99
3/12/2008,New Jersey,104,Cleveland,99,-4,-1.48,-2.12,-1.85,-2.67,-3.5,-2.46,0.3,-1.5,2.46,-1,-3.84,-1.97
3/12/2008,New orleans,100,San Antonio,75,1,1.72,3.12,2.6,3.6,2,3.94,3.8,1.9,1.51,3,-0.11,2.83
3/12/2008,Orlando,110,LA Clippers,88,14,11.29,12.77,11.98,13.62,14.5,12.04,14.5,8.8,8.8,18,11.88,10.34
3/13/2008,Phoenix,123,Golden State,115,7.5,4.05,4.55,3.9,5.14,5,3.67,3.2,3,5.8,-2,3.48,7.61
3/13/2008,Sacramento,96,Portland,85,3.5,2.13,1.21,0.62,1.76,3,1.67,3.5,0.9,-1.28,2,6.5,1.55
3/13/2008,Washington,101,Cleveland,99,3.5,2.09,1.93,0.88,2.96,3.5,2.6,2.9,2,7.62,2,2.79,3.07
3/14/2008,Atlanta,117,LA Clippers,93,10,5.74,5.94,5.72,6.2,9.5,5.3,7.5,4.2,9.47,6,9.73,5.57
3/14/2008,Boston,92,Utah,110,7.5,6.85,7.32,7.57,7.04,8,5.73,8.8,5.3,14.77,8,5.96,9.7
3/14/2008,Chicago,106,Philadelphia,110,3,1.53,1.19,1.63,0.77,3,-0.42,2.6,0.8,1.54,-3,-0.01,0.51
3/14/2008,Dallas,116,Indiana,97,14,10.31,10.68,10.63,10.74,12.5,10.07,11.8,7.3,4.68,10,15.16,8.81
3/14/2008,Denver,137,Toronto,105,8.5,4.48,4.05,5.39,2.64,10,3.12,5.6,2.5,4.52,3,8.53,4.83
3/14/2008,Detroit,84,San Antonio,80,3,5.59,4.9,4.2,5.57,3,5.3,6,3.5,9.43,8,6.46,6.69
3/14/2008,Houston,89,Charlotte,80,10,12.78,13.06,12.73,13.44,12.5,13.71,14.5,9.3,10.09,16,16.87,10.58
3/14/2008,Miami,94,Orlando,103,-11.5,-8.1,-9.5,-11.17,-8.75,-11,-9.92,-6.5,-6.6,-3.27,-14,-16.23,-7.74
3/14/2008,New orleans,108,LA Lakers,98,-2,1.62,1.87,2.33,1.32,-1.5,1.76,2.3,0.5,0.99,0.01,-0.01,2.18
3/14/2008,Seattle,116,Minnesota,121,-2.5,2.82,3.56,3.85,3.32,2,1.95,3.5,1.8,5.63,1,-3.09,2.59
3/15/2008,Golden State,110,Memphis,107,16,13.98,13.2,14.15,12.32,15.5,13.49,16.5,9.2,9.44,20,24.15,10.1
3/15/2008,Milwaukee,77,Boston,99,-9,-9.39,-10.03,-9.06,-11.11,-8.5,-9.98,-8.4,-7.6,-17.53,-13,-10.1,-7.7
3/15/2008,New Jersey,117,Utah,115,-5,-5.06,-5.99,-4.39,-7.88,-3,-8.15,-3.8,-5,-3,-10,-5.4,-2.59
3/15/2008,Orlando,122,Indiana,111,11,9.63,10.61,10.26,10.98,10,10.45,11.8,7.3,2.41,13,11.83,10
3/15/2008,Philadelphia,103,San Antonio,96,-3.5,-0.01,-2.09,-2.69,-1.51,-3,0.64,3.1,-1,-2.56,7,5.55,0.17
3/15/2008,Phoenix,127,Sacramento,99,8,8.71,9.37,9.04,9.72,9,9.06,8.8,6.6,8.37,8,7.82,7.98
3/15/2008,Portland,107,Minnesota,96,9,9.16,10.72,12.06,9.41,9.5,7.29,9.4,6.7,15.14,8,6.12,11.2
