date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,lineopen,linemoore,linepower,linegreen,linel2,linebemiss,linefox,linedunk,lineadj,lineavgadj,linegabe
2/2/2007,Detroit,96,Milwaukee,86,10.5,10.03,7.71,7.25,8.22,11.5,8.14,11.1,6,7.5,7.75,15,19.31,9.61,9.94,2.31
2/2/2007,Indiana,95,LA Lakers,84,3,1.3,0.68,0.68,0.66,3,1.78,4.2,0.6,0.79,0.5,3,-0.51,3.45,3.7,-5.84
2/2/2007,New orleans,90,Minnesota,83,2,0.46,1.23,1.5,0.94,2.5,0.05,2.2,0,0.63,0.1,2,-3.27,1.67,-1.09,-5.56
2/2/2007,Orlando,119,New Jersey,86,3,2.11,3.57,3.83,3.32,3.5,1.62,3.6,1.8,2.94,5.8,1,-4.96,0.82,0.79,-2.77
2/2/2007,Philadelphia,101,Golden State,102,2,2.76,0.29,0.28,0.29,1,1.17,5.9,0.2,-0.32,1,6,10.36,3.1,3.77,-5.85
2/2/2007,Seattle,101,Chicago,107,-2,-2.75,-1.55,-1.32,-2.04,-3,-1.8,-1.6,-2,-3.37,-4,-3,-5.6,-0.47,-0.47,-9.01
2/3/2007,Charlotte,98,Golden State,92,4,2.89,0.55,1.12,-0.15,3,0.31,5.6,0.8,-0.74,2.75,7,9.34,5.5,4.75,-5.26
2/3/2007,Dallas,94,Minnesota,93,11,10.8,11.59,12.36,11.04,10.5,7.04,12.8,7.7,10.74,8.75,13,13.75,11.92,12.66,3.57
2/3/2007,Houston,74,New orleans,87,10,11.11,9.47,8.99,9.99,10,8.53,13.2,7.4,12.32,10.25,14,15.3,10.94,12.28,4.74
2/3/2007,Memphis,110,Indiana,116,-1,-1.27,-2.08,-3.36,-1.08,-2.5,-2.58,0.4,-1.1,-0.33,-0.75,-3,0.35,-0.95,-1.38,-7.54
2/3/2007,Milwaukee,98,Miami,117,-5.5,-0.71,1.72,2.02,1.38,-5,-1.49,0.9,1.2,2.7,2.1,-5,-10.16,-5.13,-0.52,-3.84
2/3/2007,Orlando,86,New York,94,5.5,5.67,6.37,5.88,6.86,6,5.83,7.8,3.9,6.11,4.9,6,3.73,4.03,5.72,-0.35
2/3/2007,Phoenix,105,Utah,108,11,9.21,8.21,8.08,8.34,10,6.3,12.2,6.4,9.87,3.45,13,15.25,12.29,11.63,1.17
2/3/2007,Portland,86,Chicago,88,-3,-3.91,-2.26,-0.43,-4.52,-2.5,-3.97,-2.3,-2.2,-5.07,-4.2,-3,-9.51,-1.38,-2.2,-9.32
2/3/2007,Sacramento,94,Denver,87,6.5,0.56,0.74,1.67,-0.2,4.5,-1,4.6,0.7,1.48,-1.2,2,-3.04,5.37,-0.17,-5.54
2/3/2007,Washington,102,LA Lakers,118,4.5,4.34,2.78,3.25,2.37,3.5,3.08,6.8,2.2,4.26,1.25,6,9.81,5.7,7.26,-4.06
2/4/2007,Cleveland,78,Detroit,90,2,1.3,1.95,2.25,1.66,2.5,0.89,3.7,0.5,2.67,3.95,0.01,-3.92,1.29,0.89,-4.41
2/4/2007,New Jersey,99,Atlanta,101,6,7.9,7.01,5.87,8.37,7,5.27,10,4.6,7.7,9.15,7,13.11,4.35,7.36,0.94
2/4/2007,Toronto,122,LA Clippers,110,-2.5,2.4,3.01,2.7,3.31,3,1.42,4.9,1.7,2.91,-0.65,6,-0.72,0.86,4.46,-2.83
2/5/2007,Atlanta,83,LA Lakers,90,-5.5,-2.41,-3.34,-3.03,-3.83,-6,-2.05,-0.9,-2.5,-3.85,-3.25,-4,1.71,-6.73,-3.25,-9.94
2/5/2007,Denver,108,Phoenix,113,-7.5,-5.08,-4.28,-5.45,-3.11,-0.5,-4.24,-3.4,-4.2,-5.49,-1.05,-7,-11.78,-10.02,-8.14,-9.5
2/5/2007,Houston,105,Minnesota,77,6,8.17,7.31,7.14,7.54,6,6.65,9.3,5,9.2,7.35,10,11.34,6.66,8.41,2.18
2/5/2007,Indiana,98,Golden State,113,5.5,6.7,4.91,5.14,4.69,7.5,5.15,8.7,3.3,3.5,4.95,11,13.87,7.95,10.5,-1.56
2/5/2007,Miami,113,Charlotte,93,9,5.31,5.29,5.05,5.62,9,4.83,9.1,3,6.23,4.55,6,3.4,7.7,4.95,-1.63
2/5/2007,Philadelphia,100,New Jersey,98,1,0.34,-0.48,-0.15,-0.8,1.5,-0.93,2.6,-0.4,-0.31,-3.35,1,5.37,-0.82,-1.91,-7.13
2/5/2007,Sacramento,105,New orleans,99,5,1.96,2.11,2.22,1.99,5,1.47,6.5,2.1,4.04,2.8,2,-5.47,3.23,2.07,-1.94
2/5/2007,Utah,100,Chicago,95,2,2.88,4.14,5.37,2.89,3,2.57,4.4,2.6,2.06,4.05,2,-0.01,4.21,4.96,-2.75
2/5/2007,Washington,118,Seattle,108,8,7.3,7.03,8.65,5.58,8,4.49,10.4,5,7.28,4.7,8,11.61,7.83,8.29,1.83
2/6/2007,Detroit,109,Boston,102,11.5,11.29,11.04,11.98,10.49,12,9.5,13.5,7.6,8.54,6.3,16,17.68,8.53,9.27,4.03
2/6/2007,Memphis,90,Houston,98,-3.5,-7.04,-6.35,-7.07,-6.02,-5,-6.8,-4,-4.8,-7.88,-7.5,-9,-10.31,-6.74,-9.43,-12.3
2/6/2007,Milwaukee,116,Orlando,111,-1.5,-2.01,-0.06,0.65,-0.8,-2,-3.34,1.2,-0.3,0.23,-3.75,-7,-4.96,-1.68,-1.87,-7.25
2/6/2007,New York,102,LA Clippers,90,-1,1.6,1.14,0.75,1.52,-1.5,-1.22,2.9,0.4,1.12,4.2,3,1.75,1.48,2.06,-4.77
2/6/2007,Portland,102,Phoenix,109,-3.5,-8.09,-7.85,-7.37,-8.46,-8,-8.53,-7.3,-6.9,-10.24,-5.7,-10,-8.28,-4.99,-10.53,-13.92
2/7/2007,Atlanta,85,New Jersey,87,0,0.05,-0.06,1.21,-1.54,1,-1.17,1,-0.4,-1.12,-3.15,1,4.61,-1.66,-2.1,-5.95
2/7/2007,Boston,79,Miami,91,-7.5,-2.35,-1.23,-2.83,-0.05,-7.5,-3.21,-1.8,-0.8,1.14,3.55,-6,-11.16,-8.25,-4.43,-5.61
2/7/2007,Cleveland,94,LA Clippers,77,5.5,3.61,4.31,3.9,4.73,5,3.02,5.5,2.7,5,5.05,4,-1.45,7.53,5.16,-1.68
2/7/2007,Dallas,113,Memphis,97,14,13.86,16.45,18.28,15.18,14,10.21,16.5,10.7,14.72,14.9,14,10.24,15.63,16.5,7.89
2/7/2007,Denver,112,New orleans,114,4.5,3.84,4.48,3.49,5.48,5.5,3.94,6.7,3.5,5.64,7,3,-4.18,2.12,2.5,-0.04
2/7/2007,Indiana,102,Seattle,103,7.5,6.2,5.8,7,4.72,8.5,4.1,8.4,4.3,4.65,3.95,7,11.7,7,7.02,0.54
2/7/2007,Minnesota,121,Golden State,93,8,3.79,3.83,3.72,3.92,8.5,2.87,6.4,2.7,3.41,7.35,4,-0.24,9.16,5.85,-2.56
2/7/2007,Philadelphia,92,Charlotte,83,5,2.09,2.83,2.01,3.85,5,3,4.9,1.6,3.76,1.25,1,-2.58,3,-0.19,-2.98
2/7/2007,Toronto,113,Orlando,103,6,3.83,3.07,3.82,2.33,6,2.22,6.3,2.5,3.05,-3.75,6,11.97,7.88,5.61,-3.05
2/7/2007,Washington,83,San Antonio,110,-4,-0.78,-1.05,0.91,-3.86,-4,-1.89,1.8,-1.3,-2.79,-4.25,0.01,4.31,-5.28,-2.15,-7.57
2/8/2007,Detroit,93,LA Lakers,78,4.5,4.36,2.47,2.18,2.73,5,3.69,6.4,2.5,3.51,3.7,5,9.49,3.38,4.29,-3.25
2/8/2007,New orleans,109,Milwaukee,101,5,6.23,5.05,4.76,5.39,4.5,4.94,7.5,3.3,4.35,4.05,10,11.76,5.7,6.08,-1.01
2/8/2007,Sacramento,86,Chicago,77,2,-1.39,-1.01,-0.14,-1.95,2.5,-1.46,1.4,-0.7,-1.74,-3.75,-1,-3.14,3.48,1.41,-7.19
2/9/2007,Boston,78,New Jersey,92,-4.5,-0.79,-1.76,-2.63,-1.33,-4,-3.09,0.2,-1.2,0.72,0.5,-1,0.73,-5.76,-2.79,-6.16
2/9/2007,Charlotte,100,Portland,108,3,3.17,1.9,2.24,1.36,4,1.26,6.6,2,1.97,1.95,3,8.13,1.84,2.3,-3.36
2/9/2007,Cleveland,103,Miami,79,2.5,3.72,4.73,4.61,4.86,2,3.08,3.6,3.1,5.57,7.8,2,-1.14,2.29,3.62,-0.38
2/9/2007,Dallas,95,Houston,74,7,4.47,6.99,8.07,6.1,6.5,1.78,7.3,4,3.79,4.4,2,2.84,5.98,4.76,-1.51
2/9/2007,Golden State,123,Chicago,121,0,-1.59,0.07,0.67,-0.58,2,-2.16,-0.4,-0.6,-1.8,-5,-4,-0.45,2.64,2.66,-7.55
2/9/2007,Indiana,95,Denver,102,7,2.52,3.13,4.36,1.91,7,1.52,4.9,1.8,1.55,-0.5,3,4.17,5.72,1.76,-3.49
2/9/2007,Memphis,105,Minnesota,97,-1.5,-1.16,-2.17,-3.05,-1.64,-2.5,-1.72,0.7,-1.5,-1.45,-3.15,0.01,1.34,-2.85,-2.01,-6.75
2/9/2007,Orlando,106,San Antonio,104,-6.5,-2.68,-3.25,-2.52,-5.02,-6,-3.65,-1.5,-3.2,-5.53,0.2,-3,0.1,-8.98,-5.25,-9.36
2/9/2007,Philadelphia,89,LA Clippers,90,0,0.49,-0.11,-0.58,0.37,1,-0.08,2.5,0,-0.17,-3.05,1,4.39,1.45,0.42,-5.76
2/9/2007,Phoenix,111,Atlanta,120,10.5,15.37,15.53,15.16,16.2,12,11.85,17.4,11.5,17.76,14.3,17,17.13,10.61,16.6,8.86
2/9/2007,Toronto,96,LA Lakers,92,3.5,2.57,0.79,0.59,0.97,4,2.3,4,0.7,1.48,-1.05,5,9.11,5.38,5.06,-5.23
2/10/2007,Detroit,98,Toronto,92,7.5,5.13,5.23,4.94,5.51,6.5,3.88,7.8,4.1,5.62,7.75,5,1.58,5.67,3.66,-0.63
2/10/2007,Houston,104,Charlotte,83,10,12.36,11.99,10.78,13.59,11,10.64,12.8,8,14.73,11.95,14,14.79,11.25,13.15,6.39
2/10/2007,Milwaukee,102,Denver,109,2.5,-1.77,-0.07,1.27,-1.46,3.5,-3.42,1,-0.8,-0.52,-2.05,-5,-4.92,1.2,-3.11,-7.28
2/10/2007,New Jersey,93,Orlando,78,5.5,1.98,2.88,2.49,3.25,4.5,1.67,5.8,2.1,2.58,0.2,1,-1.24,4.35,1.61,-3.93
2/10/2007,New orleans,114,Memphis,99,8.5,6.58,7.41,8.47,6.59,7.5,4.35,7.6,4.1,5.83,6.25,5,11.08,9.44,6.52,-0.43
2/10/2007,Seattle,93,Sacramento,114,4,1.24,2.01,1.35,2.62,2.5,1.09,2.1,0.5,1.31,2.75,1,-1.52,5.37,3.12,-5.21
2/10/2007,Utah,104,New York,102,7,7.04,9.24,9.54,8.98,8.5,7.1,8.9,6,8.63,6.8,3,4.38,6.23,6.55,2.62
2/11/2007,Cleveland,99,LA Lakers,90,3.5,4.34,1.73,1.48,1.96,3.5,3.55,4.7,.,3.44,4.65,5,9.97,4.02,6.35,-4.19
2/11/2007,Golden State,105,Atlanta,106,4.5,3.5,5.94,5.62,6.39,4.5,2.36,5.9,.,6.92,4.8,0.01,-4,4.62,5.16,-0.74
2/11/2007,Indiana,94,LA Clippers,80,5,2.06,2.96,2.88,3.03,4.5,2.45,3.4,.,2.78,0.9,3,-1.98,6.76,3.64,-2.3
2/11/2007,Miami,100,San Antonio,85,-2,-2.73,-3.53,-2.28,-5.67,-1,-3.63,1.3,.,-6.34,-5.65,-3,3.47,-3.67,-4.39,-11.15
2/11/2007,Minnesota,109,Boston,107,8.5,8.05,9.13,10.05,8.7,9,6.63,10.1,3.4,6.98,5.5,9,12.06,6.6,7.45,0.37
2/11/2007,Philadelphia,89,Dallas,106,-7.5,-8.62,-9.43,-10.36,-8.76,-7.5,-6.07,-5.1,.,-8.68,-9.1,-10,-10.91,-8.01,-10.38,-13.92
2/11/2007,Phoenix,103,Chicago,116,7,8.42,8.96,9.72,8.21,7.5,6.65,9.3,.,8.01,4.5,9,11.98,8.8,11.17,1.85
2/11/2007,Sacramento,103,Seattle,114,4.5,6.93,5.1,5.5,4.75,6,3.66,9.9,.,5.92,3.25,9,13.49,4.05,8.01,0.06
2/11/2007,Washington,73,Portland,94,7.5,6.87,6.8,7.37,6.36,.,5.83,9.2,15.1,8.18,4.9,5,-0.07,6.56,6.83,1.83
2/12/2007,Denver,123,Golden State,111,9,6.28,4.49,3.72,5.28,8.5,5.01,8,3.3,5.13,8.45,9,8.65,10.04,7.92,-0.36
2/12/2007,Detroit,92,LA Clippers,74,8.5,7.68,6.55,5.89,7.22,8,5.99,8.8,4.9,6.58,4.1,11,14.63,10.16,8.6,1.41
2/12/2007,Utah,102,Atlanta,76,8,9.91,10.57,10.52,10.81,8,7.42,10.3,6.8,10.75,13.85,7,11.78,7.59,9.38,4.39
2/13/2007,Chicago,111,Toronto,112,4,4.75,5.03,4.33,5.79,4.5,2.86,7.9,3.7,7.45,9.2,3,-1.51,5.37,6.61,-0.79
2/13/2007,Houston,109,Sacramento,104,8,9.37,8.88,8.65,9.13,7,7.24,10,5.9,9.84,10.3,11,12.27,11.13,11.89,3
2/13/2007,LA Lakers,106,New York,107,7,4.62,7.48,7.78,7.18,6,4.2,8,4.5,6.59,1.6,3,-1.28,5.66,4.1,1.28
2/13/2007,Memphis,108,New orleans,104,-1.5,-1.49,-1.47,-2.6,-0.65,-2,-1.38,2,-0.4,0.09,-2.25,-1,-7.24,-3.9,-2.77,-5.72
2/13/2007,Miami,104,Portland,85,9.5,5.58,4.86,4.45,5.36,9,4.91,9.8,3.2,5.39,5.35,6,5.78,8.68,5.89,-1.58
2/13/2007,Milwaukee,93,Dallas,99,-10,-9.88,-9.11,-9.41,-9.1,0.5,-8.42,-7.2,-6.6,-7.67,-8.25,-15,-17.26,-10.01,-10.43,-13.92
2/13/2007,New Jersey,82,San Antonio,107,-7.5,-1.89,-2.81,-2.17,-4.4,-5,-2.42,0.2,-2.4,-5.08,-2.1,-2,3.38,-9.98,-4.55,-9.46
2/14/2007,Boston,117,Milwaukee,97,6,1.81,0.47,-1.4,1.7,5,0.91,4.3,0.6,2.4,4.75,3,0.05,5.27,0.71,-3.15
2/14/2007,Charlotte,100,Chicago,85,-2,-3.74,-3.47,-2,-5.45,-3.5,-4.4,-1.9,-2.7,-6.43,-5.45,-6,0.68,-1.73,-3.19,-9.89
2/14/2007,Detroit,81,San Antonio,90,3.5,1.46,0.41,1.28,-1.44,3,0.21,2.7,-0.1,-2.36,0.55,3,9.31,1.34,-1.32,-5.97
2/14/2007,Golden State,120,New York,101,3.5,0.44,3.21,3.47,2.96,3,1.4,3,2.1,3.75,-2.6,-4,-6.11,2.74,1.63,-2.84
2/14/2007,Indiana,114,Memphis,104,9.5,6.84,7.86,8.98,6.93,9.5,6.01,8.2,4.9,6.46,8.15,6,5.95,9.56,8.24,0.95
2/14/2007,LA Clippers,93,Atlanta,96,4.5,15.87,6,5.78,6.42,5,3.72,8.1,3.8,6.7,7.15,4,97.18,3.69,16.36,-0.63
2/14/2007,Minnesota,99,Denver,94,3.5,1.49,2.5,3.05,1.92,3.5,0,4.1,1.3,2.01,2.2,0.01,-1.17,2,0.48,-4.47
2/14/2007,New orleans,110,Sacramento,93,5.5,3.65,3.43,3.63,3.24,4.5,1.78,3.7,1.5,1.88,4.65,4,8.5,7.12,4.08,-3.35
2/14/2007,Orlando,103,Portland,91,5.5,4.74,5.25,4.41,6.15,7,4.84,7.1,3.2,6.04,8.75,4,-1.85,4.12,4.34,-0.24
2/14/2007,Philadelphia,85,Washington,92,-1.5,0.39,-1.96,-3.02,-0.94,-1.5,-1.06,2.3,-1.1,-2.03,1,1,7.34,-2.79,-1.46,-7.77
2/14/2007,Seattle,114,Phoenix,90,1,-5.72,-6.66,-7.3,-6.07,-2,-5.77,-4.3,-5.6,-7.66,-5.1,-5,-4.67,-1.39,-8.27,-14.33
2/14/2007,Toronto,120,New Jersey,109,9,4.65,4.17,4.89,3.47,9,2.91,6.5,2.5,4.05,0.8,9,7.72,9.98,5.5,-1.91
2/14/2007,Utah,99,Cleveland,98,5,3.97,5.94,6.4,5.55,3.5,2.99,6,3.6,4.57,5.55,3,-1.91,6.37,4.92,-1.01
2/15/2007,Houston,77,Dallas,80,-2.5,0.57,-0.99,-2.12,-0.2,-1.5,0.78,1.9,-0.5,1.79,1.9,1,.,-0.23,1.33,-4.97
2/15/2007,LA Lakers,108,Cleveland,114,7,1.8,4,4.19,3.81,6,-0.39,4.6,2.2,2.51,0.6,1,-2.35,7.36,2.37,-2.56
2/16/2007,Houston,.,Dallas,-2.5,-2.5,0.57,-0.99,-2.12,-0.2,-1.5,0.78,1.9,-0.5,1.79,1.9,1,.,-0.23,1.33,-4.97
2/16/2007,LA Lakers,.,Cleveland,7,7,1.8,4,4.19,3.81,6,-0.39,4.6,2.2,2.51,0.6,1,-2.35,7.36,2.37,-2.56
2/20/2007,Charlotte,104,New orleans,100,0,-1.09,-0.36,0.5,-1.52,0,-1.59,3.5,0.3,-0.62,-1,-2,-7.39,-1.93,-2.18,-5.66
2/20/2007,Chicago,106,Atlanta,81,7,8.12,7.96,6.84,9.28,7,6.21,10.4,6,11.57,10.8,8,4.01,8.51,9.95,2.94
2/20/2007,LA Clippers,90,Phoenix,115,-5.5,-3.32,-4.69,-4.3,-5.1,-4.5,-4.82,-1,-3.9,-5.96,-1.5,-5,1.75,-6.85,-4.36,-11.81
2/20/2007,Milwaukee,83,Detroit,84,-4.5,-5.04,-3.1,-2.63,-3.6,-4.5,-6.52,-3.2,-3.1,-2.67,-4.6,-10,-9,-5.6,-6.31,-9.86
2/20/2007,New York,100,Orlando,94,2,2.12,1.32,1.69,0.96,2.5,-0.82,4.3,1,1.26,1.75,2,6.93,2.99,2.53,-5.24
2/20/2007,Portland,103,Utah,100,1,-3.55,-3.48,-3.65,-3.59,-3,-5.08,-0.4,-2.7,-3.66,-5.05,-3,-4.86,0.97,-3.23,-10.53
2/20/2007,Sacramento,104,Boston,101,6.5,6.84,7.13,8.66,6.24,6,5.38,9.3,4.8,5.96,4.1,7,10.14,4.26,6.26,-0.51
2/20/2007,San Antonio,95,Denver,80,7.5,8.93,8.81,8.49,10.23,7.5,6.4,11.4,6,10.4,6.7,10,10.75,5.56,6.85,2.51
2/20/2007,Seattle,121,Memphis,105,7.5,5.39,6.14,6.53,5.91,7,4.37,7.1,3.5,5.78,5.45,6,3.84,7.55,6.46,-1.9
2/20/2007,Washington,112,Minnesota,100,3,2.72,4.14,5.32,3.02,3.5,2.66,5.7,2.4,4.06,0.01,4,-2.7,2.09,2.61,-1.44
2/21/2007,Atlanta,96,San Antonio,103,-7.5,-7.6,-6.3,-4.35,-9.67,-6,-7.5,-5.1,-5.3,-9.95,-5.9,-9,-11.61,-10.45,-11.96,.
2/21/2007,Detroit,110,Orlando,88,8,6.68,6.33,6.55,6.11,8.5,5.28,8.7,4.8,6.14,2.7,7,12.85,7.73,6.95,.
2/21/2007,Golden State,118,Memphis,115,8,5.5,7.37,8.18,6.8,8,4.11,7.1,4.5,6.84,4.8,4,3.21,9.7,8.89,.
2/21/2007,Houston,112,Miami,102,2,7.47,8.18,7.59,8.8,3,5.58,6.9,5.7,10.07,8.65,7,6.98,4.13,8.19,.
2/21/2007,Indiana,136,Milwaukee,129,8,7.07,6.83,6.8,6.89,8.5,7.29,8.7,4.8,5.68,7.4,9,.,8.06,8.66,.
2/21/2007,LA Lakers,108,Portland,112,10.5,6.32,7.58,6.92,8.34,9.5,4.93,8.6,5,7.78,6.1,6,3.17,9.37,5.81,.
2/21/2007,Minnesota,95,Charlotte,100,8,5.36,6.85,5.95,8,7.5,4.68,7,4.2,7.89,8.05,3,-0.52,7.53,5.7,.
2/21/2007,New Jersey,107,New orleans,111,3.5,2.44,3.47,3.01,3.92,4,2.16,5.9,2.4,3.47,3.45,-1,-1.37,0.7,0.97,.
2/21/2007,Philadelphia,104,New York,84,2,-0.24,0.41,0.48,0.32,2.5,1.35,2.7,0.6,0.99,-3.1,-2,-3.51,-0.49,-2.34,.
2/21/2007,Phoenix,118,Boston,108,13,14,15.77,17.43,14.82,12.5,12.44,15.3,10.8,14.55,11.05,14,15.6,10.77,12.96,.
2/21/2007,Toronto,85,Cleveland,86,4,1.07,2.5,2.65,2.35,3,0.76,4.1,1.3,1.3,-1.9,2,-2.9,5.7,2.85,.
2/22/2007,Cleveland,78,Chicago,84,3.5,3.84,3,3.76,2.19,3.5,2.41,4.6,1.5,1.47,.,5,9.77,5.34,6.67,.
2/22/2007,Dallas,112,Miami,100,12.5,10.61,12.63,13.19,12.46,7.5,7,10.5,8.3,11.68,.,9,12.76,14.41,12.43,.
2/22/2007,Washington,109,Sacramento,106,5,4.11,5.94,6.73,5.23,4,3.81,6.1,3.4,4.85,.,4,-1.26,5.59,5.39,.
2/23/2007,Atlanta,105,Houston,99,-4,-6.31,-4.62,-3.62,-5.84,-5,-6.37,-2.7,-4.1,-7.81,.,-9,-11.06,-7.07,-9.21,.
2/23/2007,Charlotte,102,Philadelphia,87,3,2.83,4.02,4.6,3.25,4,0.77,6,2.3,2.68,.,4,-1,2.04,2.16,.
2/23/2007,Chicago,.,Washington,.,7.5,5.74,4.11,2.47,5.73,5.5,3.21,8.2,3.2,6.34,.,7,9.77,9.73,7.96,.
2/23/2007,Denver,104,Utah,114,4,-0.08,-0.46,-1.62,0.65,5,-0.68,2.8,0.1,0.95,.,0.01,-2.81,3.26,-0.11,.
2/23/2007,LA Lakers,122,Boston,96,7.5,8.7,10.01,11.71,9.02,7,6.41,9.8,6.3,7.25,.,8,11.15,5.01,7.15,.
2/23/2007,Minnesota,104,Phoenix,116,-6.5,-5.29,-4.23,-4.34,-4.12,-6,-4.94,-1.9,-3.5,-5.17,.,-7,-11.37,-8.13,-6.78,.
2/23/2007,New Jersey,109,Sacramento,96,3,2.66,3.9,3.38,4.4,4,2.73,4.8,2.1,2.68,.,2,-0.83,2.51,2.81,.
2/23/2007,New York,95,Milwaukee,93,3.5,5.68,4.91,4.82,5.01,3.5,3.83,8.2,3.2,4.02,.,7,9.37,4.49,6.44,.
2/23/2007,New orleans,98,Seattle,97,4.5,3.58,4.58,5.02,4.16,4.5,2.32,6.3,2.9,3.8,.,4,0.12,4.58,2.85,.
2/23/2007,Orlando,89,Detroit,94,-2,-2.06,-0.05,-0.29,0.19,-2.5,-2.63,0.7,-1.2,-0.28,.,-3,-9.98,-3.04,-2.89,.
2/23/2007,Portland,102,Memphis,103,4.5,5.66,6.31,7.8,4.91,5,3.21,7.3,3.5,4.5,.,6,8.05,4.95,6.59,.
2/23/2007,Toronto,110,Indiana,88,4.5,5.02,3.6,3.56,3.64,4.5,2.42,7.2,2.3,4.19,.,7,9.83,6.76,6.94,.
2/24/2007,Charlotte,76,Toronto,93,-2.5,-2.08,-0.75,-0.1,-1.5,-1.5,-2.9,1.6,-0.4,-1.62,.,-3,-8.71,-3.7,-3.09,.
2/24/2007,Dallas,115,Denver,95,10,11.54,11.87,13.69,10.54,10,7.38,13.2,7.9,10.42,.,13,16.15,10.34,12.42,.
2/24/2007,LA Clippers,103,Golden State,90,6,1.86,2.84,3.48,2.14,6,1.84,6,1.9,2.49,.,0.01,-3.01,7.21,4.25,.
2/24/2007,Milwaukee,109,Philadelphia,90,6.5,2.3,3.88,3.84,3.91,5.5,-0.25,3.7,2,4.29,.,1,-0.13,6.04,2.36,.
2/24/2007,San Antonio,102,Seattle,71,10,11.43,11.44,10.85,13.09,10,8.63,13.8,8.4,13.09,.,10,13.6,8.72,10.44,.
2/24/2007,Utah,105,Boston,87,8,12.57,12.67,14.84,11.23,7,10.64,13,8.3,10.12,.,15,17.45,7.19,11.92,.
2/25/2007,Atlanta,106,Phoenix,115,-9,-7.33,-7.06,-6.28,-7.99,-8.5,-7.17,-3.7,-5.7,-9.37,.,-6,-12.46,-11.25,-10.57,.
2/25/2007,Detroit,95,Chicago,93,6,3.45,4.08,4.64,3.45,5.5,3.19,5,2.6,2.08,.,4,2.64,6.67,4.75,.
2/25/2007,Golden State,85,LA Lakers,102,-3,-0.02,0.24,0.51,-0.04,-2,-0.71,1.6,0.1,0.85,.,-3,0.56,-1.74,3.23,.
2/25/2007,Indiana,93,Sacramento,110,5.5,4.65,5.02,5.17,4.88,6,3.76,4.3,2.9,2.95,.,4,9.26,6.33,6.55,.
2/25/2007,Miami,86,Cleveland,81,-3.5,0.88,1.17,1.36,0.99,-3,0.01,5.3,0.6,0.61,.,3,-4.87,-2.91,2.55,.
2/25/2007,Minnesota,98,Washington,94,5,1,1.72,0.47,2.88,4.5,0.33,3.3,1.2,1.84,.,0.01,-2.06,4.38,0.71,.
2/25/2007,New Jersey,101,New York,92,4,5.07,4.5,3.76,5.23,4.5,4.57,6.2,3.3,4.97,.,4,8.56,1.85,4.19,.
2/25/2007,Orlando,93,Houston,97,2,-3.1,-1.63,-1.36,-1.95,-1.5,-3.21,-0.1,-1.9,-3.4,.,-4,-8.91,0.05,-3.72,.
2/26/2007,Chicago,87,Orlando,94,7,7.72,6.45,5.86,7.15,7,5.02,9.9,5,8.22,.,8,12.57,10.22,11.44,.
2/26/2007,Dallas,110,Atlanta,87,14,14.25,15.33,15.74,15.59,13.5,11.35,16,10.8,15.89,.,17,11.6,15.2,16.05,.
2/26/2007,Houston,72,Boston,77,8,13.5,13.36,14.52,12.85,9.5,11.81,14.2,9.2,12.92,.,17,15.48,8.57,13.68,.
2/26/2007,LA Clippers,100,Charlotte,93,8.5,3.92,5.61,5.46,5.92,8,3.55,6.5,3.3,6.35,.,0.01,0.26,7.29,3.71,.
2/26/2007,Memphis,107,Denver,111,-2.5,-0.33,-1.59,-1.66,-1.68,-2.5,-2.38,1.5,-1.2,-1.61,.,1,3.39,-3.98,-1.69,.
2/26/2007,New York,99,Miami,93,3.5,0.05,1.56,1.61,1.49,4,-1.79,0.7,0.7,1.25,.,-3,-0.58,4.43,-0.49,.
2/26/2007,Philadelphia,89,Sacramento,82,2,-0.45,0.2,0.24,0.17,2,-0.26,1.1,-0.1,-0.87,.,-3,-0.86,1.88,-0.72,.
2/26/2007,San Antonio,107,Toronto,91,7.5,7.38,8.38,7.39,10.44,7.5,5.98,9.9,6.3,11.1,.,7,0.96,6.19,6.1,.
2/26/2007,Seattle,97,Portland,73,6,3.7,3.38,2.34,4.47,6,3.35,5.2,2.4,4.72,.,4,3.11,4.66,3.39,.
2/26/2007,Utah,94,LA Lakers,102,6.5,5.14,5.34,6.06,4.69,6.5,4.89,6.6,3.6,5.28,.,5,4.99,7.45,6.26,.
2/27/2007,Cleveland,97,New orleans,89,5.5,5.22,5.37,5.03,5.73,6,4.32,7.9,3.8,6.42,.,5,3.53,4.31,5.47,.
2/27/2007,Indiana,92,Phoenix,103,-6,-5.07,-4.3,-4.38,-4.24,-5.5,-4.42,-3.5,-3.8,-6.27,.,-6,-7.93,-8.11,-6.77,.
2/27/2007,Milwaukee,122,Golden State,101,6,1.76,1.22,1.07,1.37,6,0.25,4.4,0.8,1.8,.,4,0.43,8.17,4.81,.
2/27/2007,Minnesota,65,Dallas,91,-4,-7.01,-6.24,-7.43,-5.5,-5.5,-5.94,-4.9,-4.6,-5.32,.,-12,-10.42,-4.08,-7.25,.
2/27/2007,New Jersey,113,Washington,101,5.5,2.32,1.93,0.31,3.48,6,1.78,4.4,1.3,1.51,.,3,2.75,4.09,1.2,.
2/28/2007,Boston,102,New York,94,4.5,0.1,-0.34,-1.87,0.68,2.5,-0.63,2.7,0.2,2.51,.,-1,-1.79,3.16,-1.29,.
