date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,lineopen,linemoore,linepower,linegametime,lineray1,linefox,linedunk,linegirl,linedok
2/25/2009,Minnesota,103,Utah,120,-7.5,-4.01,-2.94,-3.06,-2.89,-7.5,-4.11,-0.5,-7,-3.5,-5,-3.8,-1.6,-4.39
2/25/2009,New Jersey,111,Chicago,99,1.5,-0.27,1.16,1.75,0.56,1,-0.31,0.3,-4,2.62,-6,-1.2,3.24,1.28
2/25/2009,New York,109,Orlando,114,-2.5,-3.03,-4.76,-4.58,-4.96,-2.5,-4.96,-0.6,-0.5,-6.78,-1,-2.14,-4.95,-2.72
2/25/2009,New orleans,90,Detroit,87,8.5,6.51,7.01,6.89,7.15,8,5.46,9,9,5.22,8,10.61,5.76,8.18
2/25/2009,Sacramento,91,Charlotte,98,-2.5,-1.34,-2.53,-1.86,-3.21,-4,0.35,-1.2,-6,-1.57,-5,-1,1.11,-0.93
2/25/2009,San Antonio,99,Portland,84,1.5,5.63,4.11,5.09,3.2,5,3.43,7.7,8.5,1.34,6,2.48,3.04,5.4
2/25/2009,Washington,98,Philadelphia,106,-4.5,-4.63,-4.09,-3.69,-4.5,-5,-5.17,-2.9,-8,-2.32,-11,-8.42,-3.8,-4.27
2/26/2009,Houston,93,Cleveland,74,-3.5,-1.33,-2.51,-1.85,-3.42,-1,-1.09,0.4,1.5,-2.94,-2,-2.52,-0.68,-2.28
2/26/2009,LA Lakers,132,Phoenix,106,11.5,8.12,10.1,10.99,9.42,9.5,7.9,10.8,10,10.01,7,8.47,10.82,8.59
2/27/2009,Atlanta,91,Miami,83,5.5,4.25,4.83,4.55,5.11,4,3.12,7.2,6.5,6.86,2,3.34,5.82,4.7
2/27/2009,Boston,104,Indiana,99,12,13.17,13.48,13.15,14.06,11.5,12.99,14.8,18,12.31,15,13.42,13.31,12.8
2/27/2009,Dallas,110,Oklahoma City,108,9,11.69,12.5,13.95,11.29,10.5,9.91,12.6,11,11.39,11,12.77,13.06,9.98
2/27/2009,Denver,90,LA Lakers,79,-2,-0.94,-1.3,-1.15,-1.51,-3,-1.49,0.4,0.5,-3.25,-5,-2.19,-3.46,-0.82
2/27/2009,Golden State,109,Charlotte,112,0,3.66,2.14,2.04,2.21,1.5,2.85,4.4,3.5,1.59,3,4.98,3.61,2.48
2/27/2009,Minnesota,82,Portland,102,-4.5,-3.27,-3.94,-4.26,-3.66,-6,-2.37,-1.3,-6.5,-5.49,-4,-3.47,-1.82,-2.75
2/27/2009,New York,103,Philadelphia,108,2,1.9,1.3,1.45,1.14,2,0.22,3.4,3.5,-1.12,2,5.19,1.15,1.29
2/27/2009,New orleans,95,Milwaukee,94,10,7.38,6.71,7.39,6.03,9,5.89,8.4,9,8.85,5,6.9,9.5,5.51
2/27/2009,Orlando,85,Detroit,93,9.5,9.22,10.79,10.33,11.24,9.5,9.96,11.7,13,7.24,12,12.1,6.59,10.94
2/27/2009,Phoenix,133,Toronto,113,5.5,6.97,6.83,6.96,6.71,3,6.08,7.9,10,5.33,8,7.69,5.74,4.55
2/27/2009,Sacramento,98,LA Clippers,86,1.5,2.47,1.97,1.5,2.63,3,5.54,3.3,-0.5,1.87,1,4.49,3.9,3.23
2/27/2009,San Antonio,86,Cleveland,97,-1.5,1.48,-0.75,0.65,-2.28,-3.5,-1.18,4.2,7.5,-3.76,4,3.55,-2.14,-0.09
2/27/2009,Washington,113,Chicago,90,-5,-4.92,-3.32,-3.17,-3.47,-5.5,-3.94,-3.7,-8.5,-0.82,-12,-6.99,-2.97,-3.84
2/28/2009,Chicago,105,Houston,102,1,-0.82,-0.89,-0.86,-0.91,-1,-1.33,2.2,1,-1.73,-3,-4.05,-2.4,-2.56
2/28/2009,LA Clippers,95,Charlotte,100,-1,-0.73,-1.62,-0.74,-2.68,0,-2.86,-0.3,-4,-0.52,-4,1.4,0.21,-1.88
2/28/2009,Memphis,92,Oklahoma City,99,7.5,2.71,3.7,4.61,3.01,4,1.47,2.9,0.5,3.5,0.01,3.62,3.7,3.82
2/28/2009,Miami,120,New York,115,6,4.79,5.46,6.11,4.82,5.5,4.94,4.9,2.5,5.74,3,3.57,5.19,5.55
2/28/2009,Milwaukee,109,Washington,93,6.5,8.46,10,9.54,10.44,6.5,8.47,10.2,9,6,11,9.22,8.57,10.52
2/28/2009,Philadelphia,100,Orlando,106,-1.5,-0.71,-2.12,-2.08,-2.19,-2,-1.56,2.2,2,-2.31,3,-3.38,-3.1,-0.51
2/28/2009,Utah,102,Sacramento,89,17,14.42,14.16,13.44,14.93,16.5,11.85,15.9,17.5,12.44,17,18.15,12.06,15.48
3/1/2009,Atlanta,87,Cleveland,88,-4,-3.73,-3.75,-2.87,-4.81,-4,-3.64,-1.5,-1.5,-3.37,-6,-3.14,-2.09,-3.73
3/1/2009,Boston,95,Detroit,105,9,11.51,12.58,11.64,13.71,9.5,12.09,14.1,16.5,11.73,17,14.81,9.57,12.37
3/1/2009,Dallas,109,Toronto,98,6,8.11,7.49,8.11,6.9,6.5,7.41,9.4,10.5,5.23,10,10.64,6.38,7.2
3/1/2009,Golden State,104,Utah,112,-4.5,-2.39,-2.83,-2.91,-2.8,-5,-3.58,-0.6,-2.5,-3.2,-4,-1.81,-3.56,-2.48
3/1/2009,Indiana,100,Denver,94,-2,-0.93,-1.69,-3.05,-0.46,-2.5,-0.89,0.5,0.01,0.84,2,-1.31,-1.75,-1.04
3/1/2009,Minnesota,94,Houston,105,-6.5,-5.31,-4.06,-4.29,-3.86,-6,-4.44,-2.3,-9.5,-5.16,-8,-6.5,-3.32,-3.64
3/1/2009,New Jersey,96,New orleans,99,-4.5,-1.16,-1.79,-1.71,-1.92,-4,-1.33,0.6,-1,-2.54,0.01,-4.51,-2.86,-1.24
3/1/2009,Phoenix,118,LA Lakers,111,-4.5,-1.67,-3.14,-3.78,-2.65,-4,-2.02,-0.9,0.01,-4.01,-3,-5.59,-4.82,-2.34
3/1/2009,Portland,102,San Antonio,84,4,1.5,2.75,1.83,3.6,2.5,2.37,3.2,2.5,4.21,0.01,3.15,2.96,2.51
3/2/2009,LA Clippers,78,San Antonio,106,-8,-7.59,-7.71,-7.8,-7.83,-8,-7.15,-6.3,-9.5,-6.07,-10,-9.31,-7.22,-6.37
3/2/2009,Miami,100,Cleveland,107,-3.5,-4.48,-5.38,-4.37,-6.53,-4,-4,-3.7,-4,-7.23,-5,-3.01,-4.91,-3.65
3/2/2009,Oklahoma City,96,Dallas,87,-6,-3.75,-5.31,-6.82,-4.01,-5.5,-3.73,-1.5,-2.5,-5.39,-2,-3.21,-7.06,-1.26
3/2/2009,Philadelphia,91,New orleans,98,2,1.94,0.84,0.09,1.56,1.5,2.4,3.8,4.5,-0.27,4,3.62,-2.27,3.87
3/2/2009,Washington,89,Atlanta,98,-4,-3.71,-5.2,-5.33,-5.07,-4.5,-4.78,-2.3,-7,-5.06,-5,-1.8,-6.96,-3.01
3/3/2009,Charlotte,96,Chicago,80,1.5,1.25,2.33,2.16,2.49,3,1.47,3.6,3.5,1.3,2,1.63,-0.49,2.33
3/3/2009,Detroit,100,Denver,95,2.5,1.73,-0.35,-0.88,0.08,3,0.61,2,1,1.42,0.01,5.96,1.99,0.02
3/3/2009,Houston,107,Toronto,97,9,9.15,8.93,8.79,9.08,8.5,9.36,10.5,13.5,6.41,13,7.44,8.15,9.25
3/3/2009,LA Lakers,99,Memphis,89,15,16.75,18.2,18.92,17.57,15.5,15.72,19.2,19,18,18,16.21,19.54,15.69
3/3/2009,Milwaukee,95,New Jersey,99,4,4.17,5.56,4.72,6.43,3,4.79,6.6,5.5,2.69,4,6.31,2.36,5.86
3/3/2009,Minnesota,94,Golden State,118,1,0.55,2.76,2.88,2.67,-1,1.27,3.5,-3.5,2.68,-1,-3.13,4.96,2.12
3/3/2009,Orlando,111,Phoenix,99,7,5.91,7.83,7.54,8.13,8,7.03,7.6,7,6.42,3,6.76,6.94,7.54
3/3/2009,Sacramento,109,Indiana,117,-2.5,-3.03,-3.66,-3.08,-4.25,-2.5,-1.15,-1.9,-5,-5.6,-7,-5.8,-1.98,-3.07
3/4/2009,Chicago,110,Golden State,88,7.5,5.4,5.79,6.47,5.18,6.5,3.94,6.9,7,6.11,1,.,5.88,5.79
3/4/2009,Cleveland,91,Milwaukee,73,13,13.3,12.92,12.97,12.97,13.5,11.29,14,14.5,14.43,13,12.41,12.48,13.52
3/4/2009,Dallas,107,San Antonio,102,3,0.88,0.94,0.96,0.89,1,1.76,1.7,-1,2.7,-2,1.86,2.69,0.53
3/4/2009,LA Clippers,95,Memphis,118,2,2.8,2.87,3.77,1.78,2.5,1.2,4.9,0.01,2.12,-1,4.5,2.45,2.77
3/4/2009,Miami,135,Phoenix,129,3,0.91,1.76,2.11,1.41,3.5,1.71,1.9,0.5,-0.27,0.01,1.32,1.18,2.89
3/4/2009,New Jersey,111,Boston,115,-7,-6.28,-7.13,-5.99,-8.49,-6,-7.61,-4.5,-8,-9.07,-8,-8.68,-6.67,-9.17
3/4/2009,New York,109,Atlanta,105,-1,1.09,-0.35,-0.78,0.08,0,0.19,2.7,3,-3.6,4,3.08,-2.01,0.29
3/4/2009,Oklahoma City,88,Washington,83,4.5,5.9,4.07,3.34,4.66,4,5.66,7.9,8,1.98,11,8.38,2.54,5.59
3/4/2009,Portland,107,Indiana,105,10,7.73,8.07,8.1,8.08,10,6.33,9.2,11.5,5.81,7,8.11,7.3,9.19
3/4/2009,Utah,101,Houston,94,8.5,3.48,2.74,2.51,3,7.5,3.63,4.8,5.5,1.36,3,4.62,1.28,4.74
3/5/2009,Denver,106,Portland,90,7,3.61,3.22,4.13,2.37,4.5,2.63,4.8,3,2.35,0.01,2.91,3.45,4.38
3/5/2009,New orleans,104,Dallas,88,6.5,3.65,4.73,4.63,4.83,6,3.18,5.6,4.5,4.48,2,2.52,5.47,5.47
3/6/2009,Boston,105,Cleveland,94,1.5,3.1,2.64,2.52,2.81,1.5,3.46,4.8,7,3.95,5,4.49,3.83,2.6
3/6/2009,Charlotte,98,Atlanta,91,2.5,1.26,0.25,0.02,0.48,2.5,0.76,3.2,3.5,-2.94,4,4.5,-4.48,0.85
3/6/2009,Chicago,117,Milwaukee,102,6.5,5.87,3.2,3.66,2.76,6.5,3.83,7.1,7.5,3.82,6,9.47,3.4,3.42
3/6/2009,Detroit,108,Golden State,91,9,6.87,7.16,8.06,6.29,9,5.82,7.6,5.5,8.94,4,7.29,9.22,5.42
3/6/2009,Houston,116,Phoenix,112,5.5,5.38,5.14,4.91,5.37,6.5,5.14,6.7,7,4.08,6,8.98,5.41,5.23
3/6/2009,LA Lakers,110,Minnesota,90,15,15.31,16,16.96,15.19,16,13.74,17,20.5,17.09,17,13.89,14.73,13.93
3/6/2009,Orlando,105,New Jersey,102,9.5,10.21,11.97,11.43,12.52,10,11.31,11.6,12,10.58,9,.,9.69,11.81
3/6/2009,San Antonio,100,Washington,78,12,14.84,14.67,15.26,14.13,14,12.62,16.5,19.5,10.67,18,15.17,12.91,13.69
3/6/2009,Toronto,102,Miami,108,0,1.61,1.03,0.5,1.56,1,-0.43,4.2,0.01,3.94,-1,1.84,2.08,1.01
3/6/2009,Utah,97,Denver,91,9,4.43,2.6,1.57,3.58,9,4.69,4.8,5.5,1.68,5,10.21,2.33,5.02
3/7/2009,Atlanta,87,Detroit,83,2,2.98,4.69,4.36,5,3,2.67,5.4,4.5,4.41,1,4.96,3.65,5.8
3/7/2009,Cleveland,99,Miami,89,9,11.8,12.14,11.09,13.32,9.5,9.71,13.2,14,13.23,11,11.69,10.91,12.75
3/7/2009,Dallas,119,Washington,103,11.5,12.58,12.48,13.21,11.78,13,11.67,13.2,13,10.37,14,14.46,12.6,12.73
3/7/2009,LA Clippers,105,Indiana,106,-4.5,-3.96,-3.24,-2.18,-4.52,-4,-5.29,-2.8,-8,-4.47,-11,-6,-2.88,-4.74
3/7/2009,Memphis,105,Philadelphia,110,-5.5,-2.59,-3.19,-3.15,-3.27,-4,-3.98,-1.4,-2.5,-3.1,-2,-3.54,-3.56,-2.63
3/7/2009,Milwaukee,127,Golden State,120,8,4.25,6.53,6.53,6.55,5.5,4.16,5.6,3,5.29,2,6.59,5.48,6.46
3/7/2009,New York,105,Charlotte,114,3.5,3.76,3.1,3.03,3.18,4,2.57,4.4,3.5,2.34,3,5.44,5.47,4.31
3/7/2009,New orleans,108,Oklahoma City,90,13,11.27,13.17,14.33,12.13,12.5,9.57,11.6,9.5,12.87,7,10.5,15.53,9.68
3/7/2009,Portland,95,Minnesota,93,13.5,11.98,11.84,12.04,11.68,13,10.19,13.5,18,11.49,15,13.48,7.82,12.32
3/8/2009,Boston,79,Orlando,86,4,5.88,5.73,5.24,6.38,4.5,5.42,8.3,10,7.49,8,2.77,5.98,5.31
3/8/2009,Houston,93,Memphis,83,14.5,13.35,13.33,13.51,13.17,13,12.56,14.4,14,12.07,13,15.01,14.13,13.42
3/8/2009,New Jersey,106,New York,101,4.5,3.88,3.41,3.88,2.92,4,2.78,5,1.5,4.85,3,3.18,4.26,4.3
3/8/2009,Oklahoma City,89,Philadelphia,74,-6,-1.69,-3.2,-3.56,-2.92,-5.5,-2.44,0.6,-1,-3.6,0.01,0.73,-4.26,-0.49
3/8/2009,Sacramento,114,Denver,106,-9,-7.2,-8.32,-8.72,-7.99,-7,-4.66,-6.4,-10,-7.76,-9,-7.99,-6.73,-7.36
3/8/2009,San Antonio,103,Phoenix,98,4.5,6.1,6.09,6.5,5.68,6,4.71,8.4,9.5,3.2,6,7.33,3.95,5.77
3/8/2009,Toronto,101,Utah,109,-5.5,-3.01,-1.84,-1.66,-2.04,-5.5,-4.67,-0.9,-6,1.23,-7,-8.69,-0.43,-2.98
3/9/2009,Atlanta,89,New orleans,79,-1,0.72,1.59,1.22,1.94,-1,0.9,3,3,2.21,-2,-2.84,0.89,2.01
3/9/2009,Denver,95,Houston,97,4,2.73,3.54,4.19,2.91,4,1.63,4.7,3.5,2.68,0.01,1.82,1.95,4.1
3/9/2009,Detroit,98,Orlando,94,-1.5,-0.18,-2.83,-2.53,-3.14,-1,-2.58,0.5,0.01,-1.24,-2,1.04,-0.59,-1.14
3/9/2009,Miami,130,Chicago,127,5,2.96,4.49,5.01,3.97,5,3.49,3.6,3,3.38,1,3.56,4.17,3.22
3/9/2009,Minnesota,99,Washington,110,4,4.88,6.12,5.74,6.47,2.5,5.77,6.6,2,3.39,6,5.04,8.05,5.93
3/9/2009,Portland,111,LA Lakers,94,-2.5,-0.53,-0.82,-1.39,-0.33,-3,-1.22,1,2.5,-2.6,0.01,-0.24,-3.91,-0.58
3/10/2009,Indiana,100,Utah,112,-3.5,-1.34,-0.49,-0.53,-0.46,-4,-2.44,1.1,-1.5,2.16,-2,-2.53,-1.08,-1
3/10/2009,LA Clippers,83,Cleveland,87,-10.5,-12.16,-13.23,-12.15,-14.58,-9,-13.12,-10.5,-14.5,-12.83,-16,-11.51,-12.36,-13.16
3/10/2009,Milwaukee,112,New York,120,3.5,3.63,5.06,4.91,5.21,3.5,3.59,5.1,2,4.54,1,5.11,3.62,4.25
3/10/2009,Phoenix,117,Dallas,122,6,3.58,3.24,2.49,3.96,7,2.62,5.1,6,3.1,4,2.94,2.36,3.45
3/10/2009,Sacramento,98,Oklahoma City,99,3,0.86,1.72,2.61,0.89,3,2.44,1.3,-2,1.49,-3,0.28,4.05,0.56
3/10/2009,San Antonio,100,Charlotte,86,5,9.56,8.93,9.42,8.47,6.5,7.04,9.9,11,8.55,8,8.44,10.43,7.62
3/11/2009,Atlanta,100,Utah,93,1.5,0.19,1.83,2.17,1.49,-1,-0.9,2,0.5,4.15,-4,-2.61,3.31,2.44
3/11/2009,Denver,112,Oklahoma City,99,13.5,11.04,12.55,13.44,11.74,12.5,9.13,10.9,10,12.25,7,10.57,13.78,11.6
3/11/2009,Detroit,111,New York,116,6.5,7.08,5.77,6.3,5.23,7,5.76,6.9,5,8.19,4,9.79,7.36,6.46
3/11/2009,Golden State,116,New Jersey,112,3,2.38,1.79,0.92,2.63,2.5,1.95,4.5,4.5,0.4,2,.,-0.12,2.6
3/11/2009,Houston,96,LA Lakers,102,4,1.46,-0.59,-1.04,-0.2,1,0.8,2,4.5,-2.93,3,3.93,-2.41,0.34
3/11/2009,Miami,107,Boston,99,3.5,-3.53,-4.31,-3.1,-5.71,3,-4.54,-2.5,-3,-8.18,-6,-2.08,-5.74,-4.43
3/11/2009,Minnesota,104,Memphis,79,-2.5,3.27,5,4.89,5.08,-1,3.82,5.1,-1.5,3.91,0.01,1.65,7.81,4.08
3/11/2009,Orlando,107,Chicago,79,8,8.3,10.45,10.41,10.49,8.5,9.07,9.3,9,10.07,7,8.9,9.93,9.13
3/11/2009,Philadelphia,115,Toronto,106,6.5,5.57,6,5.9,6.08,6.5,6.46,7.7,8,3.44,7,7.95,3.58,6.17
3/11/2009,Portland,89,Dallas,93,8,4.64,5.28,4.51,6.02,8,3.98,6,7.5,4.51,5,10,3.27,6.68
3/11/2009,Washington,98,New orleans,109,-7.5,-5.84,-6.71,-7.1,-6.36,-7.5,-6.57,-3.6,-6.5,-5.85,-8,-5.87,-9.07,-5.49
3/12/2009,Phoenix,111,Cleveland,119,-4.5,-2.21,-4.12,-3.89,-4.43,-3.5,-3.11,-0.8,0.5,-3.96,-2,-2.92,-3.09,-3.48
3/12/2009,San Antonio,95,LA Lakers,102,2.5,2.2,0.04,-0.08,0.12,1.5,0.43,3.3,6.5,-3.81,2,3.42,-3.87,2.44
3/13/2009,Atlanta,101,Indiana,87,5.5,5.84,6.32,6.74,5.89,5,5.27,7.4,7,4.99,4,6.94,7.39,5.64
3/13/2009,Boston,102,Memphis,92,12.5,16.26,18.13,17.7,18.81,11,17.23,17.9,18.5,18.9,17,12.98,18.64,16.18
3/13/2009,Charlotte,86,Houston,91,-1,-1.23,-1.2,-1.2,-1.21,1,-1.75,2,2,-3.43,-1,2.24,-5.89,-0.66
3/13/2009,Golden State,119,Dallas,110,-1,-1.8,-2.29,-3.47,-1.19,0,-1.68,-0.1,0.01,-3.66,-3,-1.64,-3.51,-1.2
3/13/2009,Milwaukee,86,New orleans,95,-5,-1.98,-0.67,-1.55,0.18,-4.5,-1.16,-0.5,-2,-2.85,-4,-3.93,-3.5,0.22
3/13/2009,Minnesota,94,New York,102,-5.5,-0.82,0.44,0.02,0.83,-4.5,-0.12,0.1,-5.5,1.93,-3,-5.91,3.1,0.44
3/13/2009,Philadelphia,104,Chicago,101,3.5,3.31,4.42,4.22,4.61,4,4.21,4.7,6,4.76,3,1.99,3.83,3.89
3/13/2009,Portland,109,New Jersey,100,7,7.6,9.19,8.78,9.62,7.5,7.62,9.6,10,8.57,8,7.91,6.66,8.42
3/13/2009,Sacramento,123,Cleveland,126,-10.5,-10.57,-13.58,-13.04,-14.19,-10.5,-8.77,-9.6,-10.5,-13.96,-11,-7.97,-11.46,-9.88
3/13/2009,Toronto,95,Detroit,99,-1,-0.33,0.77,0.34,1.2,0,-0.95,2.1,-1.5,1.49,-1,-3.24,-0.09,0.5
3/13/2009,Washington,103,Orlando,112,-8,-9.11,-10.01,-9.75,-10.3,-8,-10.75,-6.5,-11,-7.89,-13,-11.67,-9.9,-9.72
3/14/2009,Chicago,97,New orleans,79,-2,0.56,-0.87,-1.36,-0.4,-1,-0.3,1.9,0.5,-2.03,0.01,1.52,-3.1,1.52
3/14/2009,Denver,107,LA Clippers,94,12.5,13.81,14.25,14.09,14.57,14.5,13.78,15.6,17.5,12.63,16,14.17,13.63,14.19
3/14/2009,Houston,85,San Antonio,88,2.5,2.76,2.84,2.51,3.14,2.5,3.3,3.7,3.5,3.88,3,4.69,4.46,0.82
3/14/2009,Miami,140,Utah,129,1,-0.25,0.96,1.83,0.1,0,-0.55,0.7,-2,0.29,-2,-0.72,0.49,0.08
3/14/2009,Minnesota,108,Charlotte,100,-5,-0.9,0.01,-0.47,0.43,-4,-0.57,-0.5,-6,1.27,-3,-7.94,5.57,1.11
3/14/2009,Phoenix,106,Oklahoma City,95,7.5,9.38,10.56,10.74,10.42,9,8.09,9.6,9,11.49,6,7.57,12.42,8.46
3/15/2009,Atlanta,98,Portland,80,4.5,2.47,1.8,2.06,1.54,3.5,2,3.8,2.5,2.18,1,5.53,3.09,1.96
3/15/2009,Cleveland,98,New York,93,10,12.26,13.97,13.71,14.27,10.5,11.39,12.4,12,15.97,8,9.61,13.1,12.06
3/15/2009,Detroit,84,Memphis,89,9,10.69,10.38,10.98,9.79,9,10.21,11.8,10,10.17,8,10.94,12.07,8.75
3/15/2009,Golden State,130,Phoenix,154,1.5,-0.34,-1.16,-1.29,-1.06,2,-0.55,1.8,1.5,-3.76,0.01,3.37,-2.87,-0.21
3/15/2009,LA Clippers,107,New Jersey,105,-2,-2.86,-1.94,-1.6,-2.42,-2,-3.22,-1,-5.5,-1.71,-6,-4.15,-3.52,-4.57
3/15/2009,LA Lakers,107,Dallas,100,8.5,7.97,9.38,9.28,9.54,9.5,7.65,9.9,10.5,10.11,8,8.48,10.18,8.39
3/15/2009,Milwaukee,86,Boston,77,-6.5,-5.68,-5.33,-5.1,-5.77,-7,-6.46,-3.9,-6.5,-9.38,-8,-5.55,-7.31,-5.09
3/15/2009,Orlando,105,Utah,87,6,5.88,6.96,7.02,6.91,7,5.23,6.8,7,6.98,6,5.96,6.25,7.75
3/15/2009,Philadelphia,85,Miami,77,.,2.93,2.86,2.16,3.56,5,2.22,4.8,3.5,4.38,1,3.41,2.66,4.61
3/15/2009,Toronto,110,Indiana,87,.,2.35,1.98,2.01,1.93,.,1.05,3.2,0.5,2.07,0.01,0.56,3.65,1.41
3/15/2009,Washington,106,Sacramento,104,2.5,3.15,4.42,4.33,4.52,2,0.21,6,1,5.53,1,3.35,2.41,3.34
3/16/2009,Charlotte,112,Toronto,86,7,3.96,4.42,4.58,4.27,5.5,4.12,7,6.5,-0.02,5,9.02,-0.74,6.37
3/16/2009,Denver,121,New Jersey,96,13,8.56,9.04,9.34,8.76,9,7.98,9.5,10.5,7.92,8,10.21,7.11,9.83
3/16/2009,Memphis,92,Portland,103,-6,-4.66,-6.13,-6.21,-6.06,-6.5,-5.24,-2.9,-4.5,-6.4,-4,-7.53,-6.63,-3.38
3/16/2009,New orleans,84,Houston,95,3.5,2.42,3.4,3.94,2.89,3.5,1.64,4.9,2.5,3.3,-1,2.78,3.7,2.23
3/16/2009,Oklahoma City,78,San Antonio,76,-5,-5.18,-6.63,-7.45,-5.88,-5,-4.7,-3.4,-6,-5.69,-3,-3.38,-7.37,-4.88
3/17/2009,Atlanta,119,Sacramento,97,12,11.2,13.66,13.75,13.58,12,9.7,13.9,13,13.71,12,8.79,12.37,11.9
3/17/2009,Chicago,127,Boston,121,-1,-2.25,-4.63,-4.03,-5.45,-2.5,-4.24,0.1,-1,-8.42,-1,-1.35,-6.91,-3.63
3/17/2009,Cleveland,97,Orlando,93,6,5.11,5.9,5.92,5.89,6,3.07,6,5,6.71,0.01,5.14,5.15,4.22
3/17/2009,Dallas,103,Detroit,101,5.5,5.41,5.53,5.88,5.2,5,3.98,7.9,6.5,4.26,7,8.57,3.29,4.99
3/17/2009,Golden State,127,LA Clippers,120,3,8.07,7.38,6.47,8.44,1.5,8.27,9.7,10.5,6.24,9,10.39,6.4,8.08
3/17/2009,LA Lakers,93,Philadelphia,94,9.5,10.69,11.12,11.84,10.52,10.5,8.27,12.2,12.5,11.83,10,13.97,12.98,9.39
3/17/2009,San Antonio,93,Minnesota,86,11,12.58,12.33,13.13,11.6,11,10.58,15.1,17,10.38,12,12.49,7.86,9.17
3/17/2009,Utah,103,Washington,88,15.5,13.42,13.37,13.03,13.72,16,13.71,14.7,15.5,10.18,15,16.36,12.65,12.89
3/18/2009,Boston,112,Miami,108,4.5,8.77,10.22,8.89,11.77,6.5,8.5,10.3,10,14.11,7,7.14,11.74,7.49
3/18/2009,Charlotte,104,Sacramento,88,12.5,8.93,10.32,10.06,10.58,10.5,6.87,12.1,11.5,7.98,12,9.55,4.89,11.28
3/18/2009,Houston,106,Detroit,101,9,7.19,7.17,6.95,7.39,9,6.38,9.1,10.5,5.34,10,10.33,5.06,8.45
3/18/2009,Indiana,85,Portland,95,-2,-0.98,-1.25,-1.36,-1.14,-3,-1.06,0.7,-3.5,0.61,-4,-0.28,-1.3,-0.99
3/18/2009,LA Clippers,123,Washington,108,7,2.61,3.04,3.52,2.4,7,1.83,3.5,-0.5,1.04,2,3.29,2.69,3.17
3/18/2009,Memphis,109,Denver,111,-6.5,-6.11,-6.19,-6.8,-5.62,-5.5,-6.21,-3.7,-6,-5.72,-6,-9.74,-7.08,-5.32
3/18/2009,Milwaukee,80,Orlando,106,-5.5,-4.45,-3.73,-3.86,-3.63,-6,-5.05,-3.1,-6.5,-4.58,-9,-3.79,-4.33,-2.55
3/18/2009,New York,89,New Jersey,115,7,4.42,4.54,4.18,4.91,7,4.68,7.3,8.5,1.28,7,4.97,1.74,5.02
3/18/2009,New orleans,94,Minnesota,93,13,10.59,11.24,12.24,10.32,12,9.3,12.4,10,11.18,7,13.22,10.02,10.62
3/18/2009,Oklahoma City,96,Chicago,103,1.5,-0.55,-1.74,-2.02,-1.48,1.5,-1.26,1,1.5,-1.77,-1,3.51,-3.43,-0.53
3/18/2009,Phoenix,126,Philadelphia,116,7,6.29,4.48,4.2,4.77,6.5,3.53,6.4,7,5.03,5,10.46,5.16,5.84
3/19/2009,Atlanta,95,Dallas,87,5,3.4,3.74,3.09,4.36,5.5,4.19,4.7,6,3.57,4,7.84,3.36,4.12
3/19/2009,Cleveland,97,Portland,92,10.5,8.59,8.94,8.84,9.04,9,7.63,9,8,8.97,5,7.51,8.18,9.41
3/19/2009,LA Lakers,114,Golden State,106,13,12.66,14.68,15.36,14.07,13.5,11.88,14.7,14,16.09,13,12.03,16.69,12.44
3/20/2009,Denver,116,Washington,105,14,13.39,13.97,14.31,13.68,14,13.44,14.4,16.5,11.35,16,12.59,13.32,13.06
3/20/2009,Detroit,108,LA Clippers,90,6.5,11.06,10.75,10.3,11.37,6.5,11.11,12.2,11.5,11.19,10,11.23,12.62,10.47
3/20/2009,Golden State,119,Philadelphia,111,-1.5,0.51,-0.43,-0.69,-0.19,-1,-0.73,1.4,0.5,-1.26,-2,0.87,-0.71,0.26
3/20/2009,Houston,107,Minnesota,88,11,12.14,11.75,12.38,11.19,11.5,11.18,13.7,15,11.18,13,12.96,9.32,10.26
3/20/2009,Indiana,92,Dallas,94,1,-1.1,0.17,-0.66,0.97,1,-0.23,0.5,-2.5,1.58,-3,-1.9,-1.03,2
3/20/2009,New Jersey,96,Miami,88,.,1.23,0.69,0.35,1,.,-0.69,3.4,0.5,1.98,2,-1.36,2.07,0.6
3/20/2009,New York,94,Sacramento,121,9.5,8.05,9.83,9.72,9.95,9,6.44,11.2,9.5,7.11,8,7.83,7.36,8.9
3/20/2009,New orleans,96,Memphis,84,11.5,10.92,12.86,13.64,12.12,11.5,10.7,12.6,9,11.94,8,8.79,14.83,10.21
3/20/2009,Oklahoma City,94,Utah,101,-4,-4.16,-5.13,-5.21,-5.08,-5,-5.01,-2.1,-3.5,-5.06,-2,-2.52,-7.11,-4.04
3/20/2009,San Antonio,77,Boston,80,3.5,2.6,0.27,1.29,-0.95,5.5,-0.57,4.3,6,-4.54,3,7.35,-2.97,0.42
3/20/2009,Toronto,89,Charlotte,102,1.5,2,2.16,2.22,2.11,1,0.48,1.9,-2.5,5.86,-3,-1.05,6.74,0.7
3/22/2009,Detroit,96,Miami,101,.,3.92,2.88,2.56,3.2,.,2.71,4.8,4,5.03,2,1.33,5.17,2.82
